area,bathroom,bedroom,lat,long,school,mrt,age,type_condo,type_hdb,price_sqft
1196,3,3,1.432701,103.7974365,4,0,12,1,0,752.51
1012,2,2,1.276713,103.8533265,0,3,3,1,0,2371.54
710,1,1,1.375578,103.903317,2,0,5,1,0,1126.76
1054,2,3,1.438205831,103.8331577,4,0,5,1,0,1034.16
872,2,3,1.35026,103.93597,4,0,5,1,0,1204.13
1022,2,2,1.294551,103.827582,2,0,5,1,0,1565.56
1507,2,2,1.268163,103.814379,0,0,7,1,0,1485.07
904,2,2,1.34041,103.77221,2,1,23,1,0,1880.53
1184,2,3,1.292976,103.805658,1,1,18,1,0,1250
1184,2,3,1.316034,103.802265,1,0,6,1,0,1604.73
936,2,2,1.292697,103.8204135,2,0,3,1,0,2029.91
667,2,1,1.320192,103.9068675,1,1,22,1,0,1241.38
474,1,1,1.311696,103.896306,2,0,6,1,0,1561.18
893,1,2,1.35252,103.87036,4,2,21,1,0,1343.78
807,1,1,1.30442,103.8617,1,2,8,1,0,1982.65
700,1,1,1.275165,103.844538,1,1,13,1,0,1928.57
1184,2,3,1.365885,103.771737,1,0,3,1,0,1309.12
904,2,2,1.343295,103.8692115,2,1,4,1,0,1659.29
1216,3,3,1.310508,103.8570885,2,1,11,1,0,1644.74
753,2,2,1.370484,103.945545,0,0,4,1,0,1128.82
1130,2,2,1.276713,103.8533265,0,3,3,1,0,2516.81
1916,3,3,1.32129,103.8120795,1,2,46,1,0,1043.84
1076,2,2,1.389348,103.770297,3,0,6,1,0,882.9
1001,3,3,1.312263,103.8881655,2,1,17,1,0,1048.95
1615,3,3,1.316034,103.802265,1,0,6,1,0,1640.87
1302,2,2,1.356885,103.7589255,1,0,18,1,0,714.29
1033,3,3,1.389582,103.8954825,9,1,4,1,0,1306.87
1152,3,3,1.374084,103.8783555,4,0,20,1,0,781.25
624,1,1,1.371033,103.94658,0,1,1,1,0,1121.79
1528,2,3,1.29329,103.77292,0,0,21,1,0,1616.49
1227,2,3,1.40246,103.90686,9,0,6,1,0,855.75
560,1,1,1.3419,103.9536585,2,1,6,1,0,1387.5
527,1,1,1.351665,103.928166,1,0,2,1,0,1176.47
592,1,1,1.424429773,103.8590471,0,0,7,1,0,996.62
1023,3,3,1.380465,103.901274,4,0,6,1,0,948.19
1076,2,2,1.29229,103.76819,0,0,4,1,0,1384.76
1538,2,2,1.311408,103.8320685,1,0,14,1,0,2145.64
1378,2,3,1.31888,103.77329,1,0,25,1,0,1291.73
743,2,2,1.369683,103.944501,0,0,4,1,0,1127.86
1044,2,2,1.32228,103.91135,3,1,15,1,0,1321.84
1863,3,3,1.293651,103.837185,1,0,6,1,0,2038
1109,2,3,1.314189,103.8915,2,2,22,1,0,1154.19
1033,2,2,1.431162,103.7853765,5,0,17,1,0,750.24
581,1,1,1.330866,103.8694635,3,1,4,1,0,1600.69
1184,2,3,1.292976,103.805658,1,1,18,1,0,1334.46
1012,2,2,1.312371,103.938732,1,0,21,1,0,1124.51
753,1,1,1.277226,103.8536955,0,3,3,1,0,2269.59
474,1,1,1.3796238,103.7640146,4,1,2,1,0,1725.74
484,1,1,1.35531,103.887855,2,0,4,1,0,1256.2
614,1,1,1.444887,103.8244905,2,0,5,1,0,1091.21
657,2,2,1.275525,103.8374415,1,0,5,1,0,2054.79
1173,2,3,1.312776,103.8876435,2,1,19,1,0,1023.02
1399,3,3,1.295946,103.8713715,0,0,17,1,0,1286.63
732,1,1,1.277226,103.8536955,0,3,3,1,0,2197.41
1023,3,3,1.380339,103.900968,4,0,6,1,0,977.52
614,2,2,1.299452705,103.8528615,2,5,-3,1,0,2605.86
527,1,1,1.274616,103.8443175,1,1,6,1,0,2504.74
678,2,2,1.335303,103.742415,2,2,3,1,0,1607.67
1001,2,3,1.355157,103.9678425,1,0,5,1,0,899.1
474,1,1,1.298646,103.8848805,0,0,4,1,0,2531.65
1119,3,3,1.341558,103.76064,3,0,22,1,0,768.54
1259,3,3,1.37304,103.9433085,2,0,9,1,0,810.17
1044,2,2,1.277226,103.8536955,0,3,3,1,0,2268.2
1507,3,3,1.37497,103.97395,0,0,9,1,0,1000.66
1496,2,3,1.34041,103.77221,2,1,24,1,0,1737.97
1356,2,3,1.29328,103.82615,2,0,23,1,0,1954.28
936,3,3,1.318212,103.7619045,3,0,3,1,0,1698.72
527,1,1,1.335303,103.742415,2,2,3,1,0,1745.73
1389,3,3,1.30066,103.83737,1,1,24,1,0,1641.47
1410,2,3,1.308276,103.8631185,1,1,13,1,0,1524.82
818,2,2,1.31295,103.91128,4,0,10,1,0,1222.49
1216,3,3,1.332108,103.9420665,4,0,16,1,0,976.97
990,2,2,1.29328,103.82615,2,0,5,1,0,1797.98
1388,3,3,1.357965,103.933044,2,0,20,1,0,756.48
1744,3,4,1.318113,103.7560275,2,0,11,1,0,1433.49
581,1,1,1.30635,103.88428,1,1,7,1,0,1549.05
1346,3,3,1.380213,103.8998565,4,0,15,1,0,772.66
700,1,2,1.33444,103.77972,2,1,3,1,0,2028.57
1238,3,3,1.32484,103.9108,3,0,14,1,0,1017.77
635,1,2,1.360998,103.878765,0,0,7,1,0,1228.35
689,1,2,1.327131,103.948929,0,1,3,1,0,1651.67
527,1,1,1.332999,103.869981,2,1,6,1,0,1703.98
1293,2,3,1.4459,103.80404,4,0,19,1,0,641.92
689,1,2,1.2771,103.849191,0,2,3,1,0,2031.93
1345,2,2,1.299267,103.8992445,0,0,16,1,0,1498.14
1076,3,3,1.33641,103.869738,2,1,8,1,0,1394.05
947,2,2,1.264851,103.8165255,0,2,4,1,0,2323.13
1292,3,3,1.373175,103.9005045,2,0,20,1,0,743.03
1163,3,3,1.38616,103.74618,4,1,20,1,0,713.67
775,1,1,1.322775,103.9449285,2,0,3,1,0,1483.87
1098,3,3,1.33641,103.869738,2,1,8,1,0,1475.41
1369,3,4,1.372959,103.90212,2,0,16,1,0,913.08
1238,2,3,1.300709927,103.8547501,1,3,20,1,0,694.67
581,1,1,1.264851,103.8165255,0,2,4,1,0,2457.83
1249,2,3,1.312659,103.9063095,2,0,6,1,0,1080.86
1690,3,3,1.31888,103.77329,1,0,36,1,0,887.57
1108,3,3,1.352079,103.7591595,3,0,15,1,0,884.48
1259,2,3,1.358748,103.966578,2,0,6,1,0,984.91
1140,3,3,1.380582,103.9353795,2,0,15,1,0,728.07
463,1,1,1.31758,103.90582,2,1,4,1,0,1609.07
1301,3,3,1.31465,103.90201,1,0,15,1,0,1076.1
1152,2,2,1.403811,103.8186945,0,0,4,1,0,1147.57
1700,3,4,1.307781,103.8409695,2,0,49,1,0,1705.88
1195,1,2,1.322262,103.944681,2,0,35,1,0,828.45
495,1,1,1.335303,103.742415,2,2,3,1,0,1878.79
980,2,2,1.432701,103.7974365,4,0,12,1,0,815.31
484,1,1,1.374803224,103.9030419,2,0,2,1,0,1342.98
1200,2,4,1.27494,103.84218,1,0,3,1,0,2758.33
700,1,1,1.277226,103.8536955,0,3,3,1,0,2368.93
969,2,3,1.43621,103.83582,4,0,2,1,0,1289.99
1442,3,3,1.313928,103.8431025,3,0,12,1,0,2080.44
441,1,1,1.312776,103.8851055,2,1,5,1,0,1428.57
1012,2,2,1.361637,103.8902805,2,0,3,1,0,1630.43
1410,3,4,1.302138,103.9004595,0,0,12,1,0,1687.94
1701,2,4,1.38616,103.74618,4,1,20,1,0,663.14
1173,2,3,1.34261,103.92539,1,0,5,1,0,1219.1
1862,3,3,1.346697,103.7559195,3,0,16,1,0,859.29
1292,3,3,1.34289,103.768938,2,0,21,1,0,1199.69
1302,3,2,1.388142,103.879161,3,0,19,1,0,767.2
1745,2,3,1.311372,103.900374,1,0,8,1,0,942.69
667,1,1,1.429443,103.7863035,4,0,9,1,0,1124.44
1453,4,4,1.349748,103.961655,1,0,15,1,0,818.99
1302,3,3,1.29312,103.76551,0,0,12,1,0,1213.52
1346,3,3,1.29229,103.76819,0,0,4,1,0,1708.77
1614,3,3,1.31152007,103.75963,2,0,12,1,0,1146.22
1152,2,3,1.383399,103.748373,3,0,5,1,0,954.86
603,1,2,1.31292,103.8569175,2,1,11,1,0,1393.03
1163,3,3,1.342926,103.962492,0,1,23,1,0,1160.79
678,1,1,1.31553,103.8523365,2,1,9,1,0,1401.18
1109,2,3,1.312965,103.9293225,1,0,9,1,0,1397.66
1335,3,3,1.360251,103.9632975,2,0,24,1,0,823.97
1023,2,2,1.355886,103.9653045,1,0,5,1,0,916.91
991,2,3,1.40246,103.90686,9,0,6,1,0,928.36
753,1,2,1.376458383,103.7573924,2,0,4,1,0,1239.04
775,1,2,1.292895,103.8195675,2,1,3,1,0,2193.55
527,1,1,1.313779276,103.7593446,3,0,3,1,0,1518.03
786,2,2,1.348803,103.9257675,0,0,7,1,0,1055.98
1173,3,3,1.32503,103.89049,1,2,14,1,0,1364.02
1485,4,3,1.30066,103.83737,1,1,24,1,0,1818.18
764,1,2,1.324305,103.8498435,1,0,16,1,0,1570.68
1917,2,3,1.429605469,103.7852792,4,0,6,1,0,682.32
1947,3,3,1.33764213,103.7371369,2,0,27,1,0,873.14
1507,3,3,1.295199,103.831146,2,0,25,1,0,2023.89
1141,2,3,1.292697,103.8204135,2,0,3,1,0,2032.43
1259,2,3,1.355688,103.752432,3,1,20,1,0,834
1454,3,4,1.37187,103.9442625,1,0,7,1,0,949.11
442,1,1,1.312002,103.8859515,2,0,5,1,0,1583.71
1755,3,3,1.341711,103.9580775,1,1,21,1,0,729.34
1894,3,3,1.28626,103.84244,0,2,10,1,0,1847.94
840,2,3,1.405136937,103.894986,3,0,-2,1,0,1070.36
614,1,1,1.315278,103.840479,2,2,7,1,0,2280.13
1453,2,2,1.320474531,103.8447401,0,1,8,1,0,1637.99
1001,2,3,1.35026,103.93597,4,0,5,1,0,1147.74
969,2,3,1.392580347,103.9129701,5,0,4,1,0,980.39
1378,3,4,1.34261,103.92539,1,0,6,1,0,1230.04
1109,3,3,1.37497,103.97395,0,0,9,1,0,973.85
1668,2,2,1.293516,103.822236,1,0,4,1,0,1678.66
936,2,2,1.341081,103.760406,2,0,22,1,0,852.56
926,3,4,1.29329,103.77292,0,0,-2,1,0,2375.81
1593,4,4,1.34261,103.92539,1,0,9,1,0,1192.72
1141,3,3,1.36283,103.96139,2,0,15,1,0,771.25
1291,2,3,1.359306,103.9655295,2,0,16,1,0,852.05
495,1,1,1.33444,103.77972,2,1,3,1,0,1818.18
990,2,3,1.345986,103.725378,3,0,2,1,0,1515.15
1690,4,3,1.318788,103.8282075,3,1,4,1,0,2337.28
1292,2,3,1.28235,103.82563,3,1,25,1,0,1408.67
1755,4,4,1.351827,103.881366,1,0,6,1,0,1094.02
657,1,1,1.280772,103.8526605,0,4,12,1,0,1948.25
1486,4,4,1.313109,103.85766,2,1,14,1,0,1110.36
1421,3,4,1.35186,103.83756,1,1,-4,1,0,1724.14
1206,3,3,1.304415,103.7842785,1,0,20,1,0,1243.78
1313,3,3,1.303956,103.840803,2,1,6,1,0,2163.68
1012,2,2,1.303596,103.841073,2,1,5,1,0,2272.73
495,1,1,1.31013,103.8528225,3,1,10,1,0,1632.32
872,3,3,1.35026,103.93597,4,0,5,1,0,1376.15
667,2,2,1.370844,103.7757195,2,0,4,1,0,1347.83
1721,3,3,1.31888,103.77329,1,0,36,1,0,1045.9
1044,3,3,1.315566,103.84452,2,0,7,1,0,2298.85
1195,2,3,1.369719,103.9449735,0,0,4,1,0,1029.29
614,1,1,1.35243,103.881258,1,0,6,1,0,1180.78
818,1,2,1.298223,103.7646135,0,0,5,1,0,1466.99
990,2,2,1.351422,103.8823965,1,0,6,1,0,1078.79
1507,3,3,1.308429,103.827672,0,0,12,1,0,2455.21
1280,3,3,1.356516,103.9673475,1,0,14,1,0,913.19
991,2,3,1.315188,103.8549015,2,1,6,1,0,1513.62
840,2,2,1.324098,103.849038,1,0,7,1,0,1547.62
990,2,2,1.332639,103.7893545,1,0,17,1,0,1818.18
1174,3,3,1.332603,103.941972,4,0,16,1,0,824.53
764,1,2,1.429605469,103.7852792,4,0,6,1,0,914.92
495,1,1,1.306611,103.8465945,3,2,3,1,0,2096.97
947,2,2,1.299159,103.857858,1,2,3,1,0,2428.72
528,1,1,1.34261,103.92539,1,0,5,1,0,1392.05
818,2,2,1.35554,103.8766,1,0,4,1,0,1466.99
1561,3,3,1.277226,103.8536955,0,3,3,1,0,2283.15
484,1,1,1.35252,103.87036,4,2,7,1,0,1756.2
1270,2,3,1.315269,103.8320775,3,0,16,1,0,2007.87
1066,2,2,1.2798,103.7859075,0,0,6,1,0,938.09
1238,3,4,1.36819,103.92948,0,0,-3,1,0,1218.9
1216,2,2,1.380969,103.900833,5,0,6,1,0,773.03
635,1,1,1.292823,103.819293,2,1,3,1,0,2047.24
463,1,1,1.342476,103.881528,3,1,5,1,0,1555.08
1658,3,3,1.28626,103.84244,0,2,14,1,0,1507.24
893,2,2,1.280772,103.8526605,0,4,12,1,0,1870.1
614,1,1,1.280772,103.8526605,0,4,12,1,0,2247.56
1659,4,4,1.352187,103.8819645,1,0,6,1,0,1115.13
979,1,1,1.30602279,103.7886574,1,2,9,1,0,1225.74
1389,3,4,1.301373,103.898169,0,0,10,1,0,1814.25
1420,3,4,1.30318102,103.7897599,1,3,11,1,0,1549.3
1259,3,4,1.35186,103.83756,1,1,-3,1,0,1628.2
1012,3,3,1.392174,103.913892,4,0,4,1,0,909.09
1012,2,2,1.30066,103.83737,1,1,24,1,0,1620.55
571,1,1,1.405035,103.8195945,0,0,4,1,0,1472.85
1087,2,3,1.341081,103.760406,2,0,22,1,0,896.96
527,1,1,1.336284,103.74174,2,2,3,1,0,1760.91
1248,3,3,1.312992,103.9399155,1,0,21,1,0,953.53
1270,2,3,1.40246,103.90686,9,0,6,1,0,864.57
1442,2,3,1.31295,103.91128,4,0,27,1,0,1040.22
1033,2,2,1.31553,103.8523365,2,1,9,1,0,1452.08
947,2,2,1.355022,103.8762585,1,0,3,1,0,1504.75
1259,2,3,1.318788,103.8282075,3,1,4,1,0,2348.69
1163,2,2,1.277226,103.8536955,0,3,3,1,0,2279.78
1173,3,3,1.41003,103.90594,5,0,3,1,0,1432.23
1206,2,3,1.376703,103.959783,2,0,4,1,0,704.81
1216,3,3,1.315701,103.9426965,1,0,13,1,0,1504.93
1109,2,2,1.318212,103.7619045,3,0,3,1,0,1442.74
1044,2,3,1.27494,103.84218,1,0,3,1,0,2586.21
1012,2,2,1.312371,103.938732,1,0,21,1,0,1116.6
1453,3,3,1.398015,103.75065,4,1,20,1,0,633.17
1001,3,2,1.439082,103.830345,2,0,18,1,0,779.22
1301,3,3,1.360125,103.9656555,2,0,25,1,0,934.66
678,2,2,1.374803224,103.9030419,2,0,2,1,0,1356.93
517,1,2,1.306611,103.8465945,3,2,3,1,0,2127.66
1043,3,3,1.290527695,103.8165718,2,1,3,1,0,1898.37
1539,3,3,1.266525,103.809834,0,1,7,1,0,1728.4
753,2,2,1.371996315,103.944803,1,0,1,1,0,1232.4
1119,2,3,1.341081,103.760406,2,0,22,1,0,759.61
527,1,1,1.41003,103.90594,5,0,3,1,0,1555.98
1077,1,1,1.301706,103.7899665,1,1,11,1,0,1420.61
614,2,2,1.310949,103.8827205,2,0,3,1,0,1529.13
1023,2,2,1.317249,103.8299715,3,0,6,1,0,2424.24
1195,2,3,1.340766,103.957632,1,1,21,1,0,920.5
646,2,2,1.328094,103.8627765,3,0,6,1,0,1377.71
1381,4,3,1.315062,103.8292785,3,0,24,1,0,2172.34
1195,3,3,1.304415,103.7842785,1,0,20,1,0,1238.49
1227,3,3,1.266525,103.816566,0,2,16,1,0,1507.74
516,1,1,1.363932,103.764582,1,1,4,1,0,1527.13
592,1,1,1.316034,103.802265,1,0,6,1,0,1773.65
1173,2,2,1.31598,103.8530565,2,1,20,1,0,937.77
1141,2,3,1.306827,103.8889665,1,1,7,1,0,1665.21
1744,4,5,1.371501,103.9453245,1,1,1,1,0,1311.81
1350,3,3,1.38797,103.86879,2,0,6,1,0,1222.22
1248,3,3,1.29329,103.77292,0,0,14,1,0,1378.21
850,2,3,1.37313,103.9024305,1,0,2,1,0,1470.59
1561,3,4,1.40246,103.90686,9,0,6,1,0,992.95
1280,4,3,1.31328,103.858047,2,1,14,1,0,1289.06
1281,3,3,1.38356,103.84835,1,1,16,1,0,935.99
1636,2,3,1.305837,103.9215195,1,0,45,1,0,1088.02
1141,3,3,1.36283,103.96139,2,0,15,1,0,744.96
775,2,2,1.364787,103.7647665,1,1,4,1,0,1548.39
721,1,1,1.277226,103.8536955,0,3,3,1,0,2191.4
2120,3,3,1.33236,103.94614,1,0,36,1,0,981.13
764,2,2,1.311579,103.9055535,3,0,13,1,0,1204.19
1593,4,3,1.295955,103.8716775,0,0,17,1,0,1255.49
646,1,2,1.318131,103.8463245,1,1,9,1,0,1993.81
474,1,1,1.41003,103.90594,5,0,4,1,0,1308.02
1109,4,3,1.389348,103.770297,3,0,6,1,0,955.82
1239,3,3,1.329651,103.945194,3,1,11,1,0,1251.01
2120,3,4,1.314693,103.9339755,0,0,20,1,0,886.79
1076,1,1,1.30318102,103.7897599,1,3,11,1,0,1375.46
2033,3,4,1.38925005,103.85727,0,0,22,1,0,762.42
1593,3,3,1.277226,103.8536955,0,3,3,1,0,2222.22
947,2,2,1.297738296,103.8427375,2,3,13,1,0,2196.41
947,2,2,1.358685,103.765725,1,0,17,1,0,1319.96
1701,3,3,1.321218,103.821651,2,1,15,1,0,1763.67
570,1,2,1.30442,103.8617,1,2,1,1,0,2157.89
624,1,1,1.363932,103.764582,1,1,4,1,0,1378.21
807,2,2,1.31013,103.8770775,0,0,23,1,0,1115.24
883,1,1,1.275165,103.844538,1,1,13,1,0,1359
1168,3,3,1.315062,103.8292785,3,0,24,1,0,1695.21
894,2,2,1.378872,103.943574,2,0,4,1,0,950.78
474,1,1,1.374372,103.9034835,1,0,2,1,0,1318.57
1593,2,3,1.277226,103.8536955,0,3,3,1,0,2237.29
861,2,3,1.290591,103.8177315,2,1,4,1,0,1961.54
721,1,1,1.2771,103.849191,0,2,3,1,0,2635.23
1044,2,2,1.277226,103.8536955,0,3,3,1,0,2301.41
1001,2,3,1.39735,103.89688,7,0,6,1,0,1128.87
1356,3,3,1.380303,103.90041,4,0,15,1,0,848.08
1044,3,3,1.394595,103.8811185,5,0,3,1,0,1226.05
1432,3,3,1.29329,103.77292,0,0,21,1,0,1662.01
1141,2,3,1.384137,103.7493675,3,0,5,1,0,1139.35
1249,3,3,1.355076,103.960404,1,0,17,1,0,800.64
969,2,2,1.304415,103.783464,1,0,20,1,0,1330.12
948,2,2,1.430532,103.785534,5,0,14,1,0,785.86
1313,3,3,1.348074,103.958784,4,0,24,1,0,758.57
1280,3,3,1.357101,103.9671495,1,0,14,1,0,921.88
893,3,2,1.413414,103.835268,2,0,26,1,0,732.36
474,1,1,1.31712,103.91027,1,0,-3,1,0,1750.21
1830,4,3,1.266822,103.813299,0,0,7,1,0,1792.35
1313,2,3,1.31913,103.91174,2,1,25,1,0,1051.03
1679,3,3,1.30602279,103.7886574,1,2,9,1,0,1310.3
947,2,3,1.30439,103.80169,1,1,12,1,0,1771.91
710,2,2,1.30442,103.8617,1,2,1,1,0,2253.52
872,2,2,1.423854,103.8480795,3,0,6,1,0,894.5
850,2,2,1.31913,103.91174,2,1,25,1,0,1175.29
1163,2,3,1.303713,103.78386,1,0,20,1,0,1375.75
765,2,2,1.355157,103.9678425,1,0,5,1,0,1045.75
797,2,3,1.31122,103.85281,2,1,4,1,0,1405.27
1023,3,2,1.352403,103.7559825,3,0,21,1,0,809.38
786,1,1,1.275165,103.844538,1,1,13,1,0,1628.5
883,2,2,1.376082,103.9610385,2,0,6,1,0,994.34
581,1,2,1.393848,103.8805155,4,0,2,1,0,1271.94
1141,3,3,1.352313,103.850721,4,2,3,1,0,1847.5
1130,2,3,1.38616,103.74618,4,1,20,1,0,778.76
1539,2,2,1.315701,103.8416085,2,2,4,1,0,2248.21
710,1,1,1.352862,103.881483,1,0,6,1,0,1102.82
474,1,1,1.307697712,103.7916296,1,2,3,1,0,1835.44
506,1,1,1.296603,103.838841,1,1,6,1,0,2332.02
786,2,2,1.380969,103.900833,5,0,6,1,0,954.2
527,1,1,1.279395,103.8473325,1,2,9,1,0,2371.92
1077,3,3,1.39735,103.89688,7,0,10,1,0,1084.49
948,2,3,1.3833,103.748589,3,0,5,1,0,949.37
1507,3,3,1.31283,103.92608,1,0,26,1,0,1227.6
1216,2,3,1.344492,103.9642605,0,1,19,1,0,1110.2
904,2,3,1.371861,103.9438485,1,0,7,1,0,1050.88
797,1,1,1.30442,103.8617,1,2,8,1,0,1819.32
700,1,1,1.277226,103.8536955,0,3,3,1,0,2335.71
1023,3,3,1.290527695,103.8165718,2,1,3,1,0,1857.28
1270,3,3,1.313109,103.85766,2,1,14,1,0,1181.1
1572,3,3,1.280349,103.852143,0,4,6,1,0,2290.08
1527,3,3,1.268163,103.814379,0,0,7,1,0,1833.66
980,2,2,1.277226,103.8536955,0,3,3,1,0,2321.43
1205,3,3,1.37853,103.7474325,3,0,20,1,0,738.59
1292,3,3,1.351485,103.840857,1,1,17,1,0,1741.49
1001,2,3,1.35026,103.93597,4,0,5,1,0,1178.82
980,3,2,1.37497,103.97395,0,0,4,1,0,1071.43
1130,2,3,1.292598,103.830264,3,0,9,1,0,1592.92
430,1,1,1.361223,103.8785535,0,0,7,1,0,1453.49
721,1,2,1.322442,103.848174,0,0,10,1,0,1733.7
1227,2,2,1.294569,103.8272715,1,0,5,1,0,1589.24
624,8,2,1.363041,103.8857535,3,1,4,1,0,1394.23
1227,3,3,1.343682,103.7328435,3,1,25,1,0,935.62
915,2,2,1.372797,103.9443075,1,0,9,1,0,934.43
1151,2,3,1.36283,103.96139,2,0,15,1,0,728.06
1647,3,3,1.310715,103.933971,0,0,43,1,0,1020.04
667,1,1,1.280772,103.8526605,0,4,12,1,0,1874.06
1001,2,2,1.28112,103.81474,2,0,7,1,0,1418.58
1582,3,3,1.329948,103.8691755,2,1,4,1,0,1232.62
1399,2,2,1.296594,103.842396,2,3,9,1,0,2716.23
1668,2,3,1.321218,103.821651,2,1,15,1,0,1750
1238,3,3,1.37497,103.97395,0,0,17,1,0,1042
1066,2,3,1.316034,103.802265,1,0,6,1,0,2054.41
463,1,1,1.36819,103.92948,0,0,-3,1,0,1393.09
581,1,2,1.36819,103.92948,0,0,-3,1,0,1333.91
1313,2,3,1.311678,103.9389975,1,0,16,1,0,1378.52
1065,2,3,1.318725,103.758984,3,0,2,1,0,1408.45
1399,3,3,1.328958,103.946283,2,1,11,1,0,1072.19
1345,3,4,1.40246,103.90686,9,0,6,1,0,973.98
1335,3,3,1.300887,103.8820905,0,0,12,1,0,1415.73
1560,3,4,1.291905,103.838913,1,0,11,1,0,1891.03
1905,4,4,1.293516,103.822236,1,0,4,1,0,2099.74
1163,3,3,1.345626,103.7331225,3,1,20,1,0,918.31
1066,3,3,1.379232,103.902381,4,0,4,1,0,1124.77
1238,3,3,1.311687,103.9395735,1,0,16,1,0,1252.02
1130,2,3,1.324026,103.8505905,1,0,15,1,0,1353.98
1033,2,3,1.379232,103.902381,4,0,4,1,0,1045.5
1109,2,2,1.387188,103.8693375,2,0,7,1,0,1171.96
1324,2,2,1.314882,103.8329865,2,0,6,1,0,2181.94
1302,3,3,1.358784,103.963635,2,0,17,1,0,867.9
850,2,2,1.362403213,103.7643718,1,1,4,1,0,1482.35
1109,2,2,1.299159,103.857858,1,2,3,1,0,2524.8
1281,2,3,1.443231,103.8247875,2,0,4,1,0,952.38
1033,2,3,1.32912,103.914846,1,0,6,1,0,1248.79
1302,3,3,1.3428,103.718601,4,1,7,1,0,1129.03
764,2,2,1.35186,103.83756,1,1,-3,1,0,1634.82
1399,3,3,1.36177,103.88696,2,1,3,1,0,1036.45
506,1,1,1.370844,103.7757195,2,0,4,1,0,1482.21
861,2,2,1.352960022,103.88378,2,0,6,1,0,1393.73
1033,2,2,1.38925005,103.85727,0,0,22,1,0,822.85
765,1,2,1.305801,103.899888,1,0,19,1,0,1281.05
1163,2,3,1.277226,103.8536955,0,3,3,1,0,2178.85
1367,3,4,1.368531,103.899105,2,0,21,1,0,731.53
1163,2,2,1.317951,103.8514725,2,0,5,1,0,1365.43
506,1,1,1.311696,103.896306,2,0,6,1,0,1521.74
1400,3,4,1.431216,103.7997225,1,0,4,1,0,1000
1249,3,3,1.4459,103.80404,4,0,19,1,0,680.54
1970,3,3,1.337283,103.7254725,1,0,39,1,0,649.75
1776,4,3,1.268163,103.814379,0,0,7,1,0,1576.58
850,2,2,1.315701,103.8416085,2,2,4,1,0,2385.55
1237,3,3,1.311651,103.940271,1,0,16,1,0,1333.87
871,2,3,1.3634595,103.8949583,2,0,5,1,0,1010.33
1334,2,2,1.295973,103.8664305,0,0,22,1,0,1340.33
900,2,2,1.266525,103.816566,0,2,16,1,0,1708.89
1281,3,4,1.34514,103.725972,3,0,2,1,0,1444.18
1001,2,3,1.35026,103.93597,4,0,5,1,0,1198.8
646,1,1,1.300437,103.9010625,0,0,6,1,0,1849.85
1216,2,3,1.299627,103.898115,0,0,3,1,0,1902.14
883,2,2,1.280772,103.8526605,0,4,12,1,0,1925.25
947,2,3,1.437696,103.830273,3,0,5,1,0,960.93
1292,2,3,1.292337,103.8246165,2,0,11,1,0,2074.3
872,2,2,1.386423,103.8695895,2,0,6,1,0,1261.47
883,2,2,1.30701,103.83321,1,1,16,1,0,1336.35
1076,3,3,1.374561,103.8775275,4,0,20,1,0,789.96
614,1,1,1.323513,103.945239,2,1,3,1,0,1286.64
646,2,2,1.319553,103.8460635,1,1,-3,1,0,2724.46
1001,2,2,1.294047,103.8222,1,0,4,1,0,2097.9
1087,3,2,1.297566,103.7667735,0,0,20,1,0,919.96
797,2,2,1.320822,103.957011,0,0,22,1,0,1066.5
484,1,1,1.279647,103.8400335,1,2,7,1,0,2272.73
1518,3,4,1.308177,103.9146525,3,0,7,1,0,1548.09
753,1,2,1.376973,103.7563785,2,0,4,1,0,1192.56
1001,2,3,1.342658298,103.7201442,4,1,7,1,0,1238.76
1399,4,4,1.4049,103.90272,7,1,6,1,0,1099.36
635,1,2,1.345986,103.725378,3,0,2,1,0,1606.3
1227,3,3,1.345572,103.722579,3,1,13,1,0,1049.71
1259,3,3,1.399266,103.7505465,4,1,14,1,0,873.71
1334,3,3,1.344771,103.9638195,0,1,19,1,0,1199.4
915,2,2,1.34041,103.77221,2,1,23,1,0,1766.12
1324,3,3,1.290923132,103.8380617,1,0,12,1,0,2114.8
430,1,1,1.315188,103.8549015,2,1,6,1,0,1855.81
1216,2,2,1.30602279,103.7886574,1,2,9,1,0,1480.26
431,1,1,1.427346,103.785345,4,0,6,1,0,1229.7
656,1,1,1.274265,103.846005,1,1,8,1,0,1905.49
1012,2,2,1.355328,103.9667895,1,0,5,1,0,899.21
377,1,1,1.310922,103.861215,1,2,7,1,0,1798.41
1238,3,3,1.317564,103.7565045,2,0,11,1,0,1429.73
872,1,2,1.30602279,103.7886574,1,2,9,1,0,1594.04
1324,2,3,1.292697,103.8204135,2,0,3,1,0,1845.17
667,2,2,1.309572,103.880997,1,1,8,1,0,1484.26
484,1,1,1.374093,103.9032585,1,0,2,1,0,1342.98
872,2,2,1.424781,103.8483945,3,0,6,1,0,860.09
947,3,4,1.317121839,103.8853721,2,1,2,1,0,1689.55
915,2,2,1.377288,103.76343,3,1,22,1,0,860.11
452,1,1,1.294551,103.827582,2,0,5,1,0,2057.52
1550,3,4,1.376082,103.763655,3,1,22,1,0,1096.77
720,1,2,1.284237,103.8339225,1,0,83,1,0,1000
1195,3,3,1.376532,103.9607775,2,0,6,1,0,1004.18
893,2,3,1.326015,103.8516255,1,0,6,1,0,1566.63
