Built,area,bathroom,bedroom,price_sqft,Type,latitude,longitude
1975,1291.0,2,3,457.01,HDB,1.2766950000000001,103.8188655
2011,2228.0,5,4,2289.05,Condo,1.301445,103.8307815
2011,10774.0,2,3,45.17,HDB,1.40246,103.90686
2016,1216.0,2,3,542.76,HDB,1.376622,103.9018185
1984,1442.0,2,3,381.41,HDB,1.34675,103.74304000000001
2014,872.0,2,2,860.09,Condo,1.424781,103.8483945
2018,947.0,3,4,1689.55,Condo,1.3171218384999999,103.88537206790001
1998,915.0,2,2,860.11,Condo,1.3772879999999998,103.76343
2015,452.0,1,1,2057.52,Condo,1.294551,103.82758199999999
2013,5167.0,5,3,2090.19,Condo,1.266822,103.813299
1998,1550.0,3,4,1096.77,Condo,1.376082,103.763655
1994,1560.0,2,4,535.26,HDB,1.371735,103.8389895
1937,720.0,1,2,1000.0,Condo,1.284237,103.8339225
2014,1195.0,3,3,1004.18,Condo,1.3765319999999999,103.9607775
1998,916.0,2,3,469.43,HDB,1.341828,103.7028825
2014,893.0,2,3,1566.63,Condo,1.326015,103.8516255
1990,1151.0,2,3,476.98,HDB,1.356741,103.84933050000001
1997,947.0,2,2,884.9,Condo,1.38797,103.86879
2011,1216.0,2,3,738.49,HDB,1.309104,103.78575
2011,1270.0,3,3,913.39,Condo,1.373076,103.942656
1990,1119.0,4,3,375.34,HDB,1.374867,103.8741255
2007,990.0,2,3,656.57,HDB,1.383237,103.8939615
2014,904.0,2,2,1935.84,Condo,1.3108,103.90138
2017,1120.0,3,3,1150.0,Condo,1.350207,103.9271625
2014,829.0,2,3,1037.39,Condo,1.427283,103.7860515
2012,1130.0,2,2,2548.67,Condo,1.29213,103.83806700000001
2002,1195.0,2,3,324.69,HDB,1.388349,103.87381500000001
2006,1313.0,3,3,1058.64,Condo,1.34041,103.77221
2012,786.0,1,1,2035.62,Condo,1.3044200000000001,103.8617
2017,527.0,2,2,2239.09,Condo,1.299321,103.8887775
2016,1152.0,2,2,1147.57,Condo,1.405035,103.8195945
1999,86.0,2,3,5174.42,HDB,1.3935,103.89928
2010,3907.0,6,3,2221.65,Condo,1.313667,103.826565
1976,1259.0,2,3,516.28,HDB,1.281762,103.806864
2017,1033.0,2,3,1142.3,Condo,1.350765,103.927356
2005,1270.0,3,3,1165.35,Condo,1.310049,103.8940605
2015,1485.0,3,4,1010.1,Condo,1.355571,103.96412099999999
2023,1012.0,2,3,1694.37,Condo,1.35186,103.83756
2014,1216.0,3,3,1463.82,Condo,1.343349,103.719303
2005,969.0,2,3,763.67,HDB,1.32147,103.90375
2016,990.0,2,3,1181.82,Condo,1.41003,103.90594
2015,1152.0,3,3,1449.65,Condo,1.31059,103.9254
2015,1679.0,3,3,1935.68,Condo,1.3162770000000001,103.83103349999999
2014,990.0,2,3,510.1,HDB,1.40562,103.8964725
2014,1216.0,2,3,472.86,HDB,1.404801,103.89661650000001
1979,1001.0,2,3,359.64,HDB,1.306215,103.761558
2016,667.0,1,1,1797.6,Condo,1.29229,103.76819
2012,979.0,2,3,863.13,HDB,1.336284,103.8439215
2012,721.0,2,2,457.7,HDB,1.385586,103.7583405
2000,1184.0,2,3,395.27,HDB,1.393227,103.8913515
2017,2045.0,3,4,2581.91,Condo,1.277226,103.8536955
2017,753.0,2,2,1088.98,Condo,1.369098,103.9462785
2014,786.0,2,2,1380.41,Condo,1.328094,103.8627765
1999,1023.0,2,2,797.65,Condo,1.352403,103.7559825
2011,958.0,2,3,1200.42,Condo,1.3615469999999998,103.87791899999999
2008,678.0,1,1,1917.4,Condo,1.2780476685,103.8583888474
2007,2282.0,4,4,2147.24,Condo,1.31013,103.83711
2008,560.0,1,1,2357.14,Condo,1.313928,103.8431025
2016,969.0,2,3,1444.79,Condo,1.3406850000000001,103.8805605
1966,1001.0,2,3,1498.5,Condo,1.312677,103.9031325
1996,1313.0,2,3,325.97,HDB,1.43585,103.78698
2014,506.0,1,1,1126.48,Condo,1.4296054694,103.7852792324
2008,1001.0,2,3,499.4,HDB,1.38551,103.89407
2016,700.0,2,2,1428.57,Condo,1.321821,103.864743
2014,990.0,2,3,442.42,HDB,1.4328450000000001,103.84433100000001
1997,1259.0,2,3,1191.42,Condo,1.325241,103.8651165
1979,990.0,2,3,442.42,HDB,1.329804,103.93384499999999
1970,645.0,2,2,415.5,HDB,1.2909059999999999,103.8031065
2011,592.0,1,1,1486.49,Condo,1.310706,103.893273
2013,1184.0,3,3,1224.66,Condo,1.3612229999999998,103.87855350000001
2013,3348.0,4,4,4121.86,Condo,1.303614,103.8384585
2016,894.0,2,3,1062.64,Condo,1.370376,103.944393
2013,1184.0,2,3,1621.62,Condo,1.268163,103.814379
1996,1076.0,2,3,446.1,HDB,1.398393,103.749201
2005,1130.0,3,3,973.45,Condo,1.3519709999999998,103.757814
1984,1001.0,2,3,499.5,HDB,1.320678,103.76270550000001
2015,1475.0,3,3,2291.53,Condo,1.322181,103.82355
1994,1582.0,2,4,390.64,HDB,1.353168,103.9606875
2017,1044.0,2,3,2107.28,Condo,1.290527695,103.8165717508
2023,794.0,2,3,2090.68,Condo,1.3441701918,103.8792486964
2010,1895.0,4,4,1583.11,Condo,1.30635,103.88428
2013,5038.0,3,4,851.53,Condo,1.282203,103.8030255
2004,990.0,2,2,929.29,Condo,1.314387,103.8846285
2014,990.0,2,3,422.22,HDB,1.389114,103.7673
2004,1789.0,3,2,944.66,Condo,1.326807,103.849074
2015,5307.0,6,4,2822.69,Condo,1.3061900522,103.8226900628
2016,624.0,1,1,1089.74,Condo,1.3273110000000001,103.90770450000001
2007,861.0,1,1,1742.16,Condo,1.30083,103.8475
2016,1292.0,3,4,1122.29,Condo,1.39529,103.87831
1986,1572.0,2,3,394.4,HDB,1.421334,103.837437
1978,1302.0,2,3,399.39,HDB,1.318725,103.77006300000001
1997,1163.0,2,3,1160.79,Condo,1.3432950000000001,103.9623885
2015,645.0,2,2,852.71,HDB,1.319121,103.765491
2011,743.0,1,2,2045.76,Condo,1.296747,103.8344985
2013,1076.0,2,2,1440.52,Condo,1.3275629999999998,103.864365
2016,2691.0,4,4,2040.13,Condo,1.313496,103.8299085
2011,700.0,1,1,2785.71,Condo,1.31442,103.66138997450001
1985,1130.0,2,3,407.08,HDB,1.359594,103.951593
2016,937.0,2,3,1467.45,Condo,1.321821,103.864743
1983,1108.0,2,3,351.99,HDB,1.336851,103.881141
1986,1302.0,2,4,576.04,HDB,1.344861,103.848399
2006,1281.0,3,3,1209.99,Condo,1.31328,103.858047
2014,1507.0,3,3,1778.37,Condo,1.3063046987,103.9132140186
2012,614.0,1,1,1359.93,Condo,1.31283,103.92608
2013,990.0,2,3,616.16,HDB,1.427355,103.841217
2016,1313.0,3,3,1879.66,Condo,1.290825,103.818312
1983,1433.0,2,3,376.83,HDB,1.348065,103.94358299999999
1985,1313.0,2,3,304.65,HDB,1.427526,103.8274155
2003,1281.0,2,3,1116.32,Condo,1.313739,103.9061205
2017,1206.0,2,3,2439.7,Condo,1.277694,103.849551
2005,1140.0,3,3,728.07,Condo,1.3803520563999998,103.9365996256
1986,904.0,2,3,580.75,HDB,1.350072,103.85253900000001
1983,1130.0,2,3,388.5,HDB,1.346454,103.9366125
1999,861.0,2,2,1591.17,Condo,1.316565,103.8327165
2017,570.0,1,1,1315.79,Condo,1.4336462971,103.84152928290001
2016,1109.0,3,3,1127.14,Condo,1.378755,103.903047
2013,1572.0,3,4,1666.67,Condo,1.30653,103.88885400000001
1987,1550.0,2,4,358.06,HDB,1.3753440000000001,103.770954
1996,4865.0,7,7,1541.62,Condo,1.34041,103.77221
1992,1420.0,3,3,1056.34,Condo,1.31295,103.91128
2016,850.0,2,2,1094.12,Condo,1.378467,103.9025205
2017,764.0,1,1,2198.95,Condo,1.277226,103.8536955
2000,1194.0,2,3,366.83,HDB,1.33722,103.70075849999999
2009,474.0,1,1,1455.7,Condo,1.323171,103.85298900000001
2000,969.0,2,3,407.64,HDB,1.38996,103.8889485
2014,1216.0,2,3,468.75,HDB,1.370934,103.947561
2017,646.0,2,2,1594.43,Condo,1.314927,103.8547845
2016,904.0,2,2,1338.5,Condo,1.3910665803,103.89424520979999
2017,1044.0,3,3,1848.66,Condo,1.290231,103.8188925
1997,1324.0,2,3,377.64,HDB,1.389942,103.90072049999999
1998,1184.0,2,3,667.23,HDB,1.307871,103.883193
2003,1076.0,3,2,1662.54,Condo,1.31913,103.846671
2008,689.0,1,1,2264.15,Condo,1.2780476685,103.8583888474
2015,463.0,1,1,1593.95,Condo,1.342782,103.880853
2016,571.0,2,1,1731.85,Condo,1.3,103.83333
2023,490.0,1,1,1326.53,Condo,1.2917,103.85453000000001
2019,904.0,2,3,1382.74,Condo,1.3710959999999999,103.946166
1998,1369.0,2,3,1241.78,Condo,1.290087,103.839201
1984,893.0,2,3,515.12,HDB,1.3063049999999998,103.8553875
2014,1001.0,2,3,467.53,HDB,1.4049,103.90272
2022,904.0,2,3,2594.03,Condo,1.2944944517,103.8386836381
2013,493.0,1,1,523.33,HDB,1.399311,103.90079250000001
2008,689.0,1,1,2293.18,Condo,1.280772,103.8526605
2014,990.0,2,3,540.4,HDB,1.4102370000000002,103.90214250000001
2019,495.0,1,1,1555.56,Condo,1.32503,103.89049
1995,1130.0,2,3,446.9,HDB,1.344366,103.9542615
2004,850.0,2,2,1210.46,Condo,1.30995,103.8970755
1986,2034.0,3,3,1120.94,Condo,1.31059,103.9254
2000,1700.0,2,4,729.41,Condo,1.38616,103.74618000000001
1991,1572.0,3,4,533.08,HDB,1.358991,103.843323
1998,1098.0,2,3,344.26,HDB,1.377783,103.743072
2013,614.0,1,1,1164.5,Condo,1.43585,103.78698
2014,1657.0,4,4,1115.87,Condo,1.352187,103.8819645
1963,1410.0,2,3,695.04,HDB,1.298448,103.801581
2013,1238.0,3,3,1147.01,Condo,1.342665,103.71817349999999
2015,420.0,1,1,1380.95,Condo,1.355175,103.8664485
2013,990.0,2,3,429.29,HDB,1.394415,103.7454345
2000,1959.0,5,4,1837.67,Condo,1.313388,103.8273615
2011,3552.0,3,3,1523.09,Condo,1.29564,103.842576
2001,969.0,2,3,402.48,HDB,1.388187,103.9071465
1984,1055.0,2,3,379.15,HDB,1.368846,103.871493
2000,2455.0,4,5,631.36,Condo,1.444023,103.8044475
2001,1583.0,3,3,833.86,Condo,1.388205,103.878495
2000,2077.0,3,3,589.79,Condo,1.374084,103.87835550000001
2016,840.0,2,3,1285.71,Condo,1.3910665803,103.89424520979999
2017,1163.0,2,2,2278.59,Condo,1.277226,103.8536955
1994,2066.0,3,5,377.54,HDB,1.442277,103.7869155
2006,1184.0,2,3,717.91,HDB,1.313793,103.87309499999999
2015,873.0,2,3,1282.93,Condo,1.35026,103.93597
1976,1400.0,4,6,328.57,HDB,1.345932,103.71487049999999
2014,894.0,2,2,1398.21,Condo,1.34261,103.92539000000001
2014,990.0,2,3,454.55,HDB,1.3779540000000001,103.9043475
2014,656.0,1,2,1981.71,Condo,1.300437,103.9010625
2013,1475.0,4,4,1559.32,Condo,1.3150709999999999,103.758516
2014,1012.0,2,2,1729.25,Condo,1.316034,103.802265
2000,1001.0,2,3,427.57,HDB,1.450863,103.81997249999999
2002,1744.0,4,4,1032.11,Condo,1.323855,103.756212
2014,1206.0,2,3,368.99,HDB,1.419309,103.8470445
2016,1098.0,2,2,3112.93,Condo,1.277127,103.8458115
2013,1001.0,2,3,399.6,HDB,1.395027,103.87756350000001
2014,1594.0,3,3,1254.71,Condo,1.339371,103.77981
2006,1119.0,2,3,803.4,Condo,1.429992,103.7864655
2017,1884.0,4,4,2051.49,Condo,1.2932549999999998,103.81968
1992,1539.0,2,4,422.35,HDB,1.369593,103.950288
1992,1323.0,2,3,476.19,HDB,1.33758,103.85179000000001
2017,936.0,2,3,1100.43,Condo,1.36863,103.944807
2014,1582.0,2,3,3084.7,Condo,1.310841,103.8283245
2010,4058.0,5,5,1572.2,Condo,1.28626,103.84244
2014,470.0,1,1,1636.17,Condo,1.311696,103.89630600000001
1998,1474.0,3,4,1221.17,Condo,1.313703,103.857777
2015,890.0,2,2,1348.31,Condo,1.32453,103.92988050000001
1978,1281.0,2,3,515.22,HDB,1.327572,103.9304835
1973,818.0,2,2,425.43,HDB,1.2828600000000001,103.82203
1973,59.0,1,2,5084.75,HDB,1.3229799999999998,103.87001
2010,743.0,1,2,1209.96,Condo,1.38797,103.86879
2014,398.0,1,1,1379.4,Condo,1.311291,103.8762855
1987,1561.0,3,3,491.99,HDB,1.346904,103.95485550000001
1992,1560.0,2,4,319.23,HDB,1.345257,103.6942155
2015,1861.0,4,4,998.87,Condo,1.375776,103.90256099999999
1992,1475.0,2,4,337.63,HDB,1.371159,103.961115
2011,1026.0,2,1,1481.48,Condo,1.3060227898999999,103.78865738110001
2017,1152.0,2,2,2144.1,Condo,1.277694,103.849551
1980,732.0,2,2,409.84,HDB,1.34261,103.92539000000001
2015,646.0,2,2,874.61,HDB,1.319121,103.765491
2016,603.0,1,2,2288.56,Condo,1.316403,103.8416355
1993,463.0,1,1,1980.56,Condo,1.326384,103.850622
2009,2703.0,3,4,1202.37,Condo,1.30318102,103.78975991450001
1993,1755.0,3,4,398.86,HDB,1.430793,103.77951750000001
2018,937.0,2,3,1499.47,Condo,1.31295,103.91128
1997,1539.0,2,4,571.8,HDB,1.3385790000000002,103.7451375
1997,947.0,2,2,895.46,Condo,1.38797,103.86879
1978,732.0,2,2,420.77,HDB,1.365138,103.865418
2014,3843.0,6,4,4163.41,Condo,1.310391,103.8279375
2012,818.0,1,1,1832.52,Condo,1.3044200000000001,103.8617
2015,1001.0,2,3,698.3,HDB,1.327995,103.9232475
2014,990.0,2,3,496.97,HDB,1.39329,103.8781395
2000,1206.0,3,3,736.32,Condo,1.378152,103.74624
1993,118.0,2,3,4745.76,HDB,1.354023,103.95896850000001
2014,969.0,2,3,485.04,HDB,1.39545,103.90626
2001,947.0,2,2,770.86,Condo,1.388205,103.878495
2014,1003.0,2,3,593.22,HDB,1.35026,103.93597
2012,1528.0,3,3,1335.08,Condo,1.32813,103.84235100000001
2003,1281.0,3,3,654.18,Condo,1.391157,103.904046
2008,2554.0,4,4,1088.49,Condo,1.38797,103.86879
1986,635.0,1,2,563.78,HDB,1.323702,103.859055
2015,732.0,2,2,437.16,HDB,1.381464,103.769766
1999,1399.0,2,4,357.4,HDB,1.451295,103.82412149999999
2015,1991.0,3,4,994.48,Condo,1.35026,103.93597
2015,1130.0,3,3,1115.04,Condo,1.35026,103.93597
2015,947.0,2,2,1129.88,Condo,1.34261,103.92539000000001
2009,861.0,2,2,2090.59,Condo,1.308492,103.83914250000001
2012,1001.0,2,3,507.49,HDB,1.370619,103.948164
1992,1539.0,2,4,479.53,HDB,1.34261,103.92539000000001
1978,979.0,2,3,429.01,HDB,1.365138,103.865418
1984,1604.0,3,4,529.93,HDB,1.35261,103.8662235
2014,807.0,2,2,988.85,Condo,1.381005,103.901157
1988,785.0,2,2,350.32,HDB,1.34145,103.6867
2008,1851.0,3,3,756.35,Condo,1.313379,103.88570849999999
1999,1355.0,2,3,360.15,HDB,1.434384,103.79168100000001
2017,624.0,1,2,1570.51,Condo,1.32768,103.9498065
1985,1119.0,2,3,509.38,HDB,1.347921,103.84875
2014,1270.0,3,3,1974.8,Condo,1.3019999999999998,103.85359
2017,571.0,1,1,1138.35,Condo,1.4336462971,103.84152928290001
1980,2145.0,4,4,923.08,Condo,1.309257,103.842612
2014,990.0,2,3,535.35,HDB,1.404936,103.8980385
1988,1388.0,2,4,337.18,HDB,1.378566,103.770648
2017,1163.0,2,3,1942.39,Condo,1.276713,103.8533265
2014,1001.0,2,3,539.46,HDB,1.346904,103.9334085
1976,2410.0,4,3,3029.05,Condo,1.294101,103.836762
2014,1206.0,2,3,439.47,HDB,1.419102,103.846464
2013,1227.0,2,3,978.0,HDB,1.302057,103.79658149999999
2014,1130.0,2,3,725.66,HDB,1.336158,103.9214925
2018,915.0,2,3,2021.86,Condo,1.284921,103.82980500000001
2012,1701.0,2,3,1998.82,Condo,1.3092899961,103.8020800084
1992,1324.0,2,4,395.02,HDB,1.3688280000000002,103.95029699999999
2017,840.0,2,2,2095.24,Condo,1.308384,103.915269
2014,1216.0,2,4,476.97,HDB,1.39329,103.8781395
2014,883.0,2,2,2661.38,Condo,1.296612,103.8385845
1998,829.0,1,2,2026.54,Condo,1.28247,103.84633000000001
1978,689.0,2,2,435.41,HDB,1.327995,103.93521750000001
2014,1206.0,2,3,480.93,HDB,1.397529,103.88911949999999
2015,484.0,1,1,1095.04,Condo,1.355328,103.9667895
1995,1087.0,2,3,317.39,HDB,1.377936,103.8869775
2023,969.0,3,3,1502.58,Condo,1.361313,103.9701465
1992,1571.0,2,4,394.65,HDB,1.37259,103.9581225
1986,1765.0,3,5,419.26,HDB,1.4202,103.841073
1959,840.0,2,2,964.29,HDB,1.296648,103.8036195
2014,797.0,1,2,1944.79,Condo,1.3021846043,103.8470905318
1996,958.0,2,2,730.69,Condo,1.347399,103.95841949999999
1988,1302.0,2,3,384.02,HDB,1.353717,103.931946
2009,743.0,2,2,477.79,HDB,1.392219,103.8786525
1983,1108.0,2,3,401.62,HDB,1.349433,103.939254
2016,441.0,1,1,1696.15,Condo,1.32147,103.864365
2011,721.0,2,2,471.57,HDB,1.382274,103.880142
2013,1184.0,3,3,1520.27,Condo,1.306827,103.88896650000001
2017,1173.0,2,2,2259.16,Condo,1.277226,103.8536955
2018,603.0,1,1,1983.69,Condo,1.276857,103.791744
1999,1345.0,3,3,1055.76,Condo,1.355742,103.7591415
1967,861.0,2,3,462.25,HDB,1.290366,103.821579
2014,990.0,2,3,959.6,HDB,1.286829,103.82865749999999
2013,614.0,1,1,1791.53,Condo,1.301562,103.847373
2007,2250.0,4,4,2222.22,Condo,1.315377,103.83938549999999
2017,1410.0,2,4,1120.57,Condo,1.3719963153,103.9448030088
2015,667.0,2,2,2173.91,Condo,1.274643,103.8447405
2013,1615.0,3,3,2848.3,Condo,1.303614,103.8384585
2017,710.0,2,2,1140.85,Condo,1.4336462971,103.84152928290001
2010,560.0,2,1,1285.71,Condo,1.343448,103.86885600000001
1995,1432.0,3,3,1152.23,Condo,1.364706,103.76559449999999
1987,1550.0,2,3,341.94,HDB,1.3769999999999998,103.77117
1985,1109.0,2,3,315.6,HDB,1.436535,103.838679
2016,452.0,1,1,1615.04,Condo,1.3617700000000001,103.88696
1980,1001.0,2,3,449.55,HDB,1.377351,103.836465
2014,1076.0,3,3,899.63,Condo,1.40246,103.90686
2014,990.0,2,2,2222.22,Condo,1.274616,103.8443175
2015,1141.0,3,3,1078.0,Condo,1.3634594999999998,103.89495825
2009,980.0,2,2,1600.0,Condo,1.302003,103.7895975
2014,1227.0,3,4,1000.81,Condo,1.3809690000000001,103.90083299999999
2014,721.0,2,2,649.1,HDB,1.328436,103.723794
2014,872.0,2,2,1261.47,Condo,1.385937,103.87020150000001
2010,1270.0,2,2,2661.42,Condo,1.279647,103.8549735
2014,506.0,1,1,1225.3,Condo,1.427598,103.786038
1997,1216.0,3,3,1036.18,Condo,1.37497,103.97395
2016,1248.0,3,3,1089.74,Condo,1.32084,103.8998
2008,678.0,1,1,1991.15,Condo,1.2780476685,103.8583888474
2019,624.0,1,1,1161.86,Condo,1.3719963153,103.9448030088
2015,1077.0,3,3,1857.01,Condo,1.270566,103.8136275
2015,421.0,1,1,2061.76,Condo,1.294884,103.8280905
2008,689.0,1,1,2264.15,Condo,1.2780476685,103.8583888474
2016,2024.0,3,3,1185.77,Condo,1.29229,103.76819
2016,366.0,1,1,1639.34,Condo,1.31009,103.87106999999999
2017,452.0,1,1,2212.39,Condo,1.2735297105,103.8361376747
1993,1399.0,2,4,627.59,HDB,1.2945600000000002,103.80969
1995,1464.0,2,4,587.43,HDB,1.37087,103.89365
2016,1668.0,3,3,3083.93,Condo,1.29498,103.85658000000001
2008,1582.0,4,3,2117.57,Condo,1.314846,103.8434805
1975,721.0,1,2,409.15,HDB,1.389105,103.987494
1992,1572.0,2,4,362.6,HDB,1.373193,103.963383
1993,2142.0,4,3,1797.39,Condo,1.2975569999999998,103.8844395
1983,1109.0,2,3,360.69,HDB,1.349541,103.9529835
1963,1500.0,2,3,1433.33,HDB,1.28928,103.82812
2009,1161.0,3,3,937.12,Condo,1.37497,103.97395
1995,1076.0,2,3,367.1,HDB,1.3774680000000001,103.886928
2018,893.0,2,3,1343.78,Condo,1.3748032243000001,103.9030419183
2014,807.0,2,2,929.37,Condo,1.381005,103.901157
2008,1507.0,3,3,2302.59,Condo,1.308429,103.82767199999999
1980,1001.0,2,3,578.42,HDB,1.309419,103.8838995
2000,1735.0,3,3,703.17,Condo,1.374192,103.90072950000001
2015,1776.0,3,3,1081.08,Condo,1.298079,103.7643165
2015,506.0,2,1,1442.69,Condo,1.3129214434999998,103.911021329
2015,431.0,1,1,1665.89,Condo,1.3007099267,103.85475005110001
2008,2142.0,5,4,2521.01,Condo,1.31667,103.81667
2015,1130.0,2,3,848.57,HDB,1.319121,103.765491
2017,1335.0,2,3,1757.3,Condo,1.292823,103.819293
1995,1087.0,2,3,340.39,HDB,1.440774,103.7974185
2009,452.0,1,1,1327.43,Condo,1.312416,103.906089
2015,1109.0,3,3,1127.14,Condo,1.375776,103.90256099999999
2007,893.0,2,2,1590.15,Condo,1.308978,103.862646
2017,495.0,1,1,1979.8,Condo,1.336284,103.74174000000001
1994,1378.0,2,4,377.36,HDB,1.37511,103.93514549999999
2014,990.0,2,3,492.93,HDB,1.404882,103.896351
2013,1689.0,4,3,1675.55,Condo,1.268163,103.814379
2004,947.0,2,2,1425.55,Condo,1.311957,103.9402845
1979,742.0,2,2,336.93,HDB,1.3327799999999999,103.93165
2010,2626.0,4,4,1904.04,Condo,1.28626,103.84244
2017,1529.0,3,4,2943.1,Condo,1.303713,103.837131
2014,1410.0,3,3,2482.27,Condo,1.30851,103.8386835
1976,700.0,2,3,428.57,HDB,1.323693,103.934997
2011,1604.0,3,3,1864.09,Condo,1.3019999999999998,103.85359
1988,1399.0,2,4,564.69,HDB,1.32484,103.9108
1999,1399.0,2,4,457.47,HDB,1.387215,103.8955275
2015,1216.0,2,3,427.63,HDB,1.376028,103.7413665
1984,786.0,2,2,442.75,HDB,1.345959,103.939614
2014,4596.0,6,4,2621.85,Condo,1.299996,103.903101
2016,1195.0,3,4,977.41,Condo,1.400895,103.896774
2000,1302.0,3,3,720.43,Condo,1.3745610000000001,103.8775275
1982,1119.0,2,3,406.61,HDB,1.351719,103.9519665
2015,646.0,2,3,879.26,HDB,1.319445,103.7656485
1985,1130.0,2,3,353.98,HDB,1.353276,103.935069
2005,3412.0,2,4,1260.26,Condo,1.316241,103.784913
1981,1065.0,2,3,309.86,HDB,1.321587,103.7409885
1984,980.0,2,3,418.37,HDB,1.369683,103.8983355
2019,743.0,2,2,1251.68,Condo,1.3719963153,103.9448030088
2018,474.0,1,1,1318.57,Condo,1.374372,103.9034835
2014,1184.0,2,3,523.65,HDB,1.406016,103.8965085
2001,1205.0,2,3,398.34,HDB,1.4049,103.90272
2014,1614.0,3,3,1629.49,Condo,1.316034,103.802265
2010,1711.0,3,3,917.59,Condo,1.3564355978,103.9654040615
2003,1259.0,3,3,1580.62,Condo,1.31625,103.8304035
2013,904.0,2,2,1326.33,Condo,1.355697,103.888512
2004,2583.0,3,4,1296.94,Condo,1.26639,103.8163545
1998,1528.0,2,4,307.59,HDB,1.3798350000000001,103.735026
2000,1356.0,2,4,316.29,HDB,1.352862,103.70327850000001
2012,1216.0,2,3,504.11,HDB,1.370547,103.9475925
2015,581.0,1,1,1531.84,Condo,1.343313,103.869783
2012,2852.0,5,4,2293.13,Condo,1.239651,103.8373425
1998,926.0,2,2,1328.29,Condo,1.356777,103.7665755
2010,635.0,1,1,3568.5,Condo,1.30581,103.8330585
2016,1109.0,2,2,3390.44,Condo,1.29498,103.85658000000001
2017,495.0,1,1,1575.76,Condo,1.357632,103.8307995
2016,538.0,1,1,1245.35,Condo,1.32084,103.8998
1985,742.0,1,2,389.49,HDB,1.355913,103.75060500000001
1979,2088.0,4,5,1427.2,Condo,1.31833,103.77583
1984,2421.0,4,4,1486.99,Condo,1.298295,103.833378
1977,721.0,2,2,464.63,HDB,1.320921,103.88335500000001
1984,904.0,2,3,351.77,HDB,1.43621,103.83582
2014,990.0,2,3,479.8,HDB,1.411353,103.9006125
2016,1582.0,3,3,2054.36,Condo,1.264941,103.8157875
1999,979.0,2,3,408.58,HDB,1.340784,103.697874
1987,1528.0,2,4,510.47,HDB,1.34253,103.957011
1985,1001.0,2,3,1886.11,Condo,1.3374540000000001,103.78144350000001
2007,786.0,2,1,1717.56,Condo,1.275165,103.844538
1963,570.0,1,2,456.14,HDB,1.28808,103.80926
1994,1431.0,2,4,368.97,HDB,1.352817,103.962915
1987,1313.0,2,4,455.45,HDB,1.342575,103.73629050000001
2013,990.0,2,3,462.63,HDB,1.394226,103.89224250000001
2014,506.0,1,1,1162.06,Condo,1.428372,103.786254
2015,1001.0,2,3,1196.8,Condo,1.35026,103.93597
1984,1356.0,2,3,372.42,HDB,1.34964,103.955337
2014,1001.0,2,3,534.47,HDB,1.35026,103.93597
2019,3035.0,4,4,6000.0,Condo,1.3007099267,103.85475005110001
2017,1055.0,2,2,1412.32,Condo,1.29229,103.76819
2019,1475.0,4,4,1206.78,Condo,1.372077,103.945086
2007,764.0,2,2,1227.75,Condo,1.311579,103.9055535
2008,570.0,1,1,1491.23,Condo,1.3262129999999999,103.853538
2016,861.0,2,2,961.67,Condo,1.391994,103.91374350000001
2010,1001.0,2,3,2647.35,Condo,1.303632,103.829229
2004,893.0,2,2,1713.33,Condo,1.266813,103.81450500000001
1995,1355.0,2,4,369.0,HDB,1.36296,103.957515
2017,1561.0,2,3,2451.85,Condo,1.277226,103.8536955
2014,990.0,2,3,403.03,HDB,1.448172,103.8030345
2014,1216.0,2,3,464.64,HDB,1.392543,103.878162
1976,1280.0,2,3,421.88,HDB,1.28142,103.807287
2017,1345.0,4,4,1329.37,Condo,1.365552,103.771062
1984,785.0,2,2,354.14,HDB,1.349928,103.756977
1984,1108.0,2,3,509.93,HDB,1.275354,103.826952
2015,2573.0,4,4,1352.51,Condo,1.31059,103.9254
2014,1615.0,3,3,2167.18,Condo,1.293651,103.83718499999999
2019,1152.0,4,3,1300.35,Condo,1.372464,103.945194
1980,731.0,2,2,377.56,HDB,1.379394,103.83916049999999
2000,1291.0,3,3,617.35,Condo,1.444725,103.8049515
2017,721.0,1,1,2191.4,Condo,1.276713,103.8533265
2005,1895.0,2,3,1292.88,Condo,1.3108,103.90138
2015,1023.0,2,3,887.59,HDB,1.29546,103.811787
1983,732.0,2,2,461.75,HDB,1.346229,103.9380795
2011,1023.0,2,3,752.69,HDB,1.2737,103.80582
1988,1614.0,2,4,381.04,HDB,1.38015,103.771125
1983,1108.0,2,3,383.57,HDB,1.348632,103.952853
2013,807.0,2,2,2044.61,Condo,1.300275,103.90072950000001
1974,635.0,1,2,365.35,HDB,1.346247,103.7094075
2015,893.0,2,3,985.44,HDB,1.295406,103.8121875
2018,775.0,2,2,1522.58,Condo,1.3459860000000001,103.725378
2003,1109.0,2,1,1523.9,Condo,1.315305,103.843017
2000,1152.0,2,3,1996.53,Condo,1.318698,103.84534350000001
2002,4532.0,5,4,1368.05,Condo,1.3148549999999999,103.83447149999999
2015,1001.0,2,3,467.53,HDB,1.396044,103.880736
1996,1291.0,2,3,658.4,HDB,1.3094729999999999,103.882437
2015,1282.0,2,2,1084.24,Condo,1.354959,103.865796
2015,645.0,2,2,906.98,HDB,1.320102,103.76557199999999
